h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
4,us,JHU_CSSE-DECOM,2021-01-31,2021-02-27,11155.46,12222.35,13229.34,14697.76,15706.67,16470.69,17087.41,17591.66,17950.46,18314.32,18763.14,19213.57,19831.02,20518.71,21233.85,21740.33,22980.23,23694.12,24450.62,25578.61,27362.55,29394.21,31869.03,14024.0
1,al,JHU_CSSE-DECOM,2021-01-31,2021-02-06,438.0476,476.0,565.0794,586.0504,608.1905,666.399,685.5015,686.9555,692.8875,734.1906,740.8585,762.5077,805.9873,814.0401,826.9721,868.335,888.901,953.9008,1076.821,1114.607,1140.864,1141.364,1141.664,947.0
1,ak,JHU_CSSE-DECOM,2021-01-31,2021-02-06,5.214286,6.380952,7.857144,10.77551,12.90745,13.32181,13.42857,14.41759,15.2435,15.98302,16.65149,16.78462,18.65935,20.66301,21.56779,23.76531,26.08743,38.91694,50.01329,60.0,60.0,60.0,60.0,17.0
1,az,JHU_CSSE-DECOM,2021-01-31,2021-02-06,608.1428,724.2381,825.9678,881.893,932.5555,941.0331,942.8576,943.8562,953.939,954.4287,961.5718,971.4493,1022.276,1044.81,1129.562,1180.682,1217.994,1240.041,1314.483,1507.757,1530.282,1623.343,1679.179,913.0
1,ar,JHU_CSSE-DECOM,2021-01-31,2021-02-06,148.8571,215.0,228.8571,233.2857,250.2857,257.8571,261.8235,263.3352,264.1008,267.7143,278.4034,279.6153,280.479,280.825,282.3445,289.6078,291.8147,293.7915,296.5242,305.8571,318.5,332.2856,385.9518,223.0
1,ca,JHU_CSSE-DECOM,2021-01-31,2021-02-06,1118.714,1298.546,1410.756,1915.143,2345.768,2711.338,2987.545,3263.753,3429.465,3484.68,3539.895,3595.11,3639.829,3665.054,3690.279,3715.505,3740.73,3765.955,3771.0,3771.0,3771.0,3771.0,3771.0,3509.0
1,co,JHU_CSSE-DECOM,2021-01-31,2021-02-06,63.85714,69.42857,79.42857,92.39286,100.0476,116.0179,121.7143,128.5397,129.8913,129.9534,130.0143,130.0714,130.1286,136.7143,147.5,151.8571,170.1429,182.8,204.0,213.3333,245.8857,392.3846,514.4286,59.0
1,ct,JHU_CSSE-DECOM,2021-01-31,2021-02-06,131.6667,166.1071,187.0714,229.1429,231.2857,234.8571,241.8095,250.3214,263.0816,264.8571,278.5824,278.8022,279.1746,279.6571,280.6883,288.0714,293.3469,298.2857,306.8571,320.5714,341.5,377.7143,499.75,168.0
1,de,JHU_CSSE-DECOM,2021-01-31,2021-02-06,28.80952,30.17319,30.25594,30.42142,30.67315,31.25744,33.57143,33.70864,33.85149,35.52944,35.77204,40.88606,42.0836,43.84388,44.9233,45.82971,48.91294,52.71429,57.17857,63.28571,69.35714,71.38095,101.0,28.0
1,dc,JHU_CSSE-DECOM,2021-01-31,2021-02-06,17.28571,22.57143,23.18367,24.0,24.17316,24.4,27.11429,28.46939,28.93651,29.57143,30.28572,30.36789,30.82143,31.41392,31.62637,32.85714,33.85714,33.97003,37.30158,42.34694,49.25714,55.28571,64.5,38.0
1,fl,JHU_CSSE-DECOM,2021-01-31,2021-02-06,1049.21,1110.093,1144.72,1161.644,1174.725,1187.778,1195.482,1221.515,1221.775,1222.036,1224.706,1229.062,1234.075,1312.132,1328.212,1477.773,1717.485,1928.686,2018.972,2109.675,2201.005,2416.367,2642.286,1239.0
1,ga,JHU_CSSE-DECOM,2021-01-31,2021-02-06,568.4286,801.9555,852.5809,883.3875,891.3523,909.0907,922.7025,929.6094,937.2202,940.8187,942.8316,961.5304,977.566,997.9284,1017.594,1070.129,1115.67,1160.057,1233.714,1272.657,1364.321,1669.893,1765.571,894.0
1,hi,JHU_CSSE-DECOM,2021-01-31,2021-02-06,6.033614,8.806723,13.42857,17.76871,20.89796,23.72822,23.8676,24.14286,33.28571,37.4898,39.28571,42.2449,45.28571,51.0,55.92857,57.61905,64.17857,66.92857,70.19048,75.71429,94.71429,122.7143,135.3429,9.0
1,id,JHU_CSSE-DECOM,2021-01-31,2021-02-06,34.66667,36.31746,38.41072,45.61905,46.71429,46.85715,52.30613,58.03573,62.53453,63.0,63.34417,63.88618,64.05493,64.12447,64.29151,65.22079,67.27305,67.72201,72.50631,77.32857,91.28571,98.11111,108.3016,42.0
1,il,JHU_CSSE-DECOM,2021-01-31,2021-02-06,394.8571,440.9286,468.6191,514.2381,548.7619,566.1429,600.0857,606.5264,623.6544,632.8398,634.9178,636.1864,636.9519,643.2139,666.1973,683.2055,688.1958,698.511,714.068,735.1472,771.1943,772.0047,773.8571,463.0
1,in,JHU_CSSE-DECOM,2021-01-31,2021-02-06,193.2857,237.8571,256.5714,274.8929,281.1281,281.7143,288.9464,295.9048,298.6607,303.4416,307.2143,315.7619,320.5714,325.1498,326.7526,329.0286,332.3143,343.6326,366.3929,389.0,455.1429,507.6071,559.4286,490.0
1,ia,JHU_CSSE-DECOM,2021-01-31,2021-02-06,56.31011,62.08572,71.36842,83.52436,92.5813,98.60971,101.0122,106.8965,108.381,116.8616,121.207,126.2687,134.5907,136.9621,146.6636,148.1429,157.9242,163.3224,171.5,193.3643,197.6643,203.3571,213.2143,457.0
1,ks,JHU_CSSE-DECOM,2021-01-31,2021-02-06,66.14286,70.82143,75.07143,82.62857,91.92857,95.15126,98.60714,100.0857,112.1905,116.75,121.7857,128.2857,131.875,143.8571,148.0,151.4286,163.9048,188.2857,198.4143,222.0,259.8319,276.2185,465.7143,310.0
1,ky,JHU_CSSE-DECOM,2021-01-31,2021-02-06,208.2381,217.449,226.7143,250.7143,255.1429,264.0,267.5714,275.6122,281.2143,296.6885,298.7662,307.2786,307.8658,310.6751,314.2857,326.0776,344.3233,346.2481,372.4286,393.0178,496.5571,530.7714,644.2571,306.0
1,la,JHU_CSSE-DECOM,2021-01-31,2021-02-06,209.9286,216.5974,221.9221,227.2105,238.6191,258.3929,267.7143,276.6101,280.5532,281.6247,284.4032,291.9294,296.8734,299.2158,312.9714,318.2208,319.9615,325.0857,349.2041,381.8572,411.8571,498.2571,527.2286,275.0
1,me,JHU_CSSE-DECOM,2021-01-31,2021-02-06,14.95238,20.0,25.53571,29.0,30.9375,33.66127,35.4175,37.50957,39.0,40.85714,42.28572,45.50857,46.57143,47.2406,47.42105,52.0,67.14286,71.1,87.55761,90.32258,124.7189,152.4608,169.106,44.0
1,md,JHU_CSSE-DECOM,2021-01-31,2021-02-06,187.6429,227.4675,231.6234,259.7768,265.8882,267.7143,274.8945,276.7746,278.0492,279.5523,279.8176,280.121,280.4243,280.6211,289.567,294.6052,296.4613,297.1865,298.1301,306.5627,319.8571,343.2857,407.7857,222.0
1,ma,JHU_CSSE-DECOM,2021-01-31,2021-02-06,305.0726,365.2951,381.9641,411.5025,439.4233,465.0834,468.4329,472.96,490.144,503.1982,518.5635,521.2366,524.0714,526.9062,533.3902,548.5466,566.2869,585.8582,594.2504,599.9524,603.8254,626.5238,722.0,337.0
1,mi,JHU_CSSE-DECOM,2021-01-31,2021-02-06,249.4694,258.8572,281.2143,297.0879,306.9592,348.793,356.0642,368.8178,382.7186,397.7013,409.0493,423.4133,446.9038,462.2651,468.3692,492.1237,498.5368,514.0213,569.0714,615.2143,706.7714,738.0714,766.7857,325.0
1,mn,JHU_CSSE-DECOM,2021-01-31,2021-02-06,58.42857,66.89384,70.92408,83.21428,98.45813,101.0,115.6428,124.0783,128.6253,131.32,135.745,139.2632,145.979,146.8761,148.1429,151.5258,158.7652,163.5972,174.687,194.5947,197.7959,208.0099,219.0714,102.0
1,ms,JHU_CSSE-DECOM,2021-01-31,2021-02-06,139.3214,162.5714,216.1082,227.6379,235.1443,245.5785,250.0673,261.0941,263.2814,264.5404,266.4196,278.3601,280.117,285.4497,297.3333,304.4026,310.0794,313.2689,313.6891,314.013,314.2727,331.6786,476.2381,248.0
1,mo,JHU_CSSE-DECOM,2021-01-31,2021-02-06,144.2857,175.0857,220.4286,239.4286,255.6571,264.0,275.3478,279.5054,280.6458,281.7143,290.2286,296.6912,297.5579,298.3151,298.8697,304.0794,306.8571,309.8571,317.7857,342.3187,366.1648,447.4281,511.8571,402.0
1,mt,JHU_CSSE-DECOM,2021-01-31,2021-02-06,47.48571,47.82857,51.6,62.14286,62.87395,64.67857,68.19048,75.0,78.42857,85.64286,88.85714,93.85714,101.0476,106.2857,110.1429,112.0143,116.8571,124.4082,128.3714,145.6571,152.5714,184.4286,191.9524,80.0
1,ne,JHU_CSSE-DECOM,2021-01-31,2021-02-06,30.98233,36.17268,38.13227,43.08653,46.23634,47.85714,48.76196,49.81684,50.23719,52.19102,53.29921,54.96542,56.22952,56.57143,61.98719,63.23969,64.61301,66.17193,67.75917,73.00295,90.35714,146.4107,177.4286,48.0
1,nv,JHU_CSSE-DECOM,2021-01-31,2021-02-06,102.4286,122.8095,164.1429,197.2857,225.3739,228.0532,233.162,235.7779,245.0994,253.548,263.1547,263.4379,265.7268,279.4996,281.7143,294.8839,298.9048,302.0,304.2782,305.3308,313.5714,323.9285,487.6421,232.0
1,nh,JHU_CSSE-DECOM,2021-01-31,2021-02-06,30.38733,32.85862,38.62271,46.57383,49.01982,56.06563,57.67681,58.26289,58.53633,58.68655,62.17506,63.84779,65.14745,65.80779,67.77274,69.52243,72.86862,73.61488,74.00388,77.11331,93.10715,94.65714,94.71429,56.0
1,nj,JHU_CSSE-DECOM,2021-01-31,2021-02-06,400.0476,416.3714,451.31,464.8389,488.0403,491.0322,492.9089,516.6976,525.9242,530.7517,534.1404,535.5188,536.2138,547.8579,551.9516,585.6203,593.8019,599.5648,600.495,602.3571,644.3333,709.8856,741.8283,509.0
1,nm,JHU_CSSE-DECOM,2021-01-31,2021-02-06,78.07143,105.0783,113.0762,132.0367,137.9371,147.9753,161.5278,175.2834,178.9001,181.1436,183.3871,185.6306,185.778,185.8442,186.8264,195.9035,197.0076,198.1102,200.0257,200.3926,201.682,208.5065,218.6494,121.0
1,ny,JHU_CSSE-DECOM,2021-01-31,2021-02-06,1048.14,1107.628,1168.298,1186.117,1221.45,1233.237,1278.95,1304.295,1326.295,1327.31,1328.243,1365.331,1408.812,1508.046,1562.009,1712.038,1781.741,1936.512,2014.217,2094.015,2180.381,2275.588,2563.214,1210.0
1,nc,JHU_CSSE-DECOM,2021-01-31,2021-02-06,426.1429,457.5714,471.9048,488.7143,491.5714,502.1111,513.1429,515.0757,533.2143,548.5102,572.1714,602.4286,632.2857,661.5714,675.6786,700.2572,721.5165,762.2857,818.3429,868.2245,940.9286,1003.571,1066.095,639.0
1,nd,JHU_CSSE-DECOM,2021-01-31,2021-02-06,5.428571,6.408163,8.142857,14.26667,15.69492,17.4652,18.42857,18.98901,19.92457,20.91005,21.18935,21.57143,23.57143,24.85714,25.9064,27.95604,28.15158,29.57792,33.61905,40.34286,54.2449,59.61428,60.0,6.0
1,oh,JHU_CSSE-DECOM,2021-01-31,2021-02-06,376.2857,402.3571,428.4286,467.4636,488.8988,491.2636,492.1433,493.0229,493.7677,494.455,516.054,527.9548,536.2353,544.9763,548.5895,549.011,582.1507,588.7318,597.9091,601.1746,609.5,661.5714,712.7857,504.0
1,ok,JHU_CSSE-DECOM,2021-01-31,2021-02-06,209.7143,219.8163,225.1224,227.5238,232.4286,247.381,264.7473,267.7143,277.8386,279.9637,282.1281,287.54,289.3632,294.5835,296.7115,304.4852,307.1233,313.7781,320.5364,342.5918,387.0,430.0,475.5357,257.0
1,or,JHU_CSSE-DECOM,2021-01-31,2021-02-06,42.35714,48.42857,52.53572,56.56311,60.08022,63.34123,66.34683,68.72118,70.02563,74.03435,76.65011,79.27426,81.03369,84.28571,90.85942,91.0,96.95378,107.9048,113.7143,125.7143,154.4,176.5918,184.4286,63.0
1,pa,JHU_CSSE-DECOM,2021-01-31,2021-02-06,687.0665,721.5532,798.7359,821.7718,847.7564,877.052,942.6842,943.8067,968.9193,1018.498,1142.992,1181.857,1221.768,1235.474,1251.764,1268.331,1269.556,1318.516,1463.921,1508.856,1554.709,1660.493,1723.963,798.0
1,ri,JHU_CSSE-DECOM,2021-01-31,2021-02-06,40.39286,44.89286,53.35714,60.83193,63.0,66.20589,68.18379,70.08074,75.12549,76.85714,78.48518,79.8292,81.06085,85.74121,90.42857,92.19049,98.1044,107.7551,116.9341,117.1813,117.9506,124.8286,140.6571,67.0
1,sc,JHU_CSSE-DECOM,2021-01-31,2021-02-06,255.4221,261.0645,294.85,331.2384,348.0423,369.2553,388.9281,405.9423,409.5795,410.6599,411.654,412.1819,412.7099,414.059,419.8827,439.1624,442.1453,452.6986,473.0284,507.4562,544.6201,586.7411,633.0238,597.0
1,sd,JHU_CSSE-DECOM,2021-01-31,2021-02-06,23.71428,26.75,31.85714,37.57143,39.40476,43.73627,46.64286,50.64286,53.53063,59.09525,64.01254,64.16718,64.22869,64.29152,64.3712,65.83836,67.85714,70.49402,72.50891,73.37179,91.20779,94.71429,94.71429,28.0
1,tn,JHU_CSSE-DECOM,2021-01-31,2021-02-06,262.1633,295.7143,383.0714,417.4615,458.2719,477.9791,488.906,492.1039,550.881,575.0938,583.7143,608.8816,643.6841,684.73,686.216,702.3365,726.1381,737.546,770.8293,818.1428,888.4857,943.056,1112.048,889.0
1,tx,JHU_CSSE-DECOM,2021-01-31,2021-02-06,1185.416,1203.264,1334.68,1486.427,1949.546,2085.941,2152.711,2210.389,2233.511,2256.633,2279.755,2302.878,2326.0,2394.018,2462.037,2530.055,2598.074,2974.598,3485.876,3635.242,3720.091,3762.515,3771.0,2266.0
1,ut,JHU_CSSE-DECOM,2021-01-31,2021-02-06,55.71429,55.97143,59.09524,64.42857,75.80952,79.72527,81.52857,83.64286,85.63265,87.32143,91.05263,91.875,92.23214,92.38691,99.19481,99.8267,100.2857,109.2143,110.0,115.3571,133.8571,152.2857,168.2143,70.0
1,vt,JHU_CSSE-DECOM,2021-01-31,2021-02-06,2.428571,2.857143,3.285714,5.458128,5.655172,5.784874,6.285714,6.395604,6.714286,6.714286,7.672222,7.75722,8.263733,8.829408,9.867803,10.89198,12.57143,15.28571,17.2,19.88571,23.85714,33.09507,60.0,9.0
1,va,JHU_CSSE-DECOM,2021-01-31,2021-02-06,270.2857,292.2653,297.3333,344.7165,349.4066,354.3476,363.9665,364.4207,366.7054,371.9232,401.2222,415.0743,420.6585,438.4897,439.6478,441.0764,442.5049,450.1429,461.6934,491.2857,586.2143,624.5714,661.2857,324.0
1,wa,JHU_CSSE-DECOM,2021-01-31,2021-02-06,99.19048,128.1905,131.8571,138.9898,144.6225,150.5714,159.3061,171.7738,175.8,182.4571,187.6286,203.1429,218.4286,221.4444,224.1729,225.7519,232.1429,238.5195,241.6364,264.8571,283.8571,341.7143,514.4286,164.0
1,wv,JHU_CSSE-DECOM,2021-01-31,2021-02-06,59.76708,68.99069,72.20655,83.46954,91.22409,94.668,98.86652,104.9906,113.7672,120.1429,122.2215,126.7464,128.2451,139.1738,143.0535,146.5525,148.3246,153.7378,160.0383,163.6232,169.5414,189.6071,197.9643,104.0
1,wi,JHU_CSSE-DECOM,2021-01-31,2021-02-06,139.2381,164.8214,183.3265,226.7802,227.6753,233.5476,239.6975,243.7311,245.7532,250.5485,258.2739,263.2739,268.2444,278.6848,279.4812,280.1427,280.5793,280.9662,283.0986,295.9763,316.7143,332.6189,343.5714,181.0
1,wy,JHU_CSSE-DECOM,2021-01-31,2021-02-06,5.571429,7.142857,14.91429,24.22292,24.42857,24.75799,27.67599,28.71428,30.38346,30.81859,32.84693,34.20408,35.5,37.53571,40.85714,42.57143,45.22619,47.34921,50.28571,52.01099,54.95604,57.03571,62.39286,28.0
1,as,JHU_CSSE-DECOM,2021-01-31,2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446e-16,2.220446e-16,2.220446e-16,4.440892e-16,0.0
1,gu,JHU_CSSE-DECOM,2021-01-31,2021-02-06,0.0,0.0,0.0,2.220446e-16,0.2857148,0.7142857,0.7142857,0.8571429,1.031141,1.142857,1.587746,1.662644,1.714286,1.714286,1.857143,2.142857,2.744729,2.820687,2.857143,2.857143,3.494494,4.204084,5.339483,0.0
1,mp,JHU_CSSE-DECOM,2021-01-31,2021-02-06,0.0,0.0,0.0,0.0,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.220446e-16,2.840639e-16,4.440892e-16,4.440892e-16,4.440892e-16,4.440892e-16,0.0
1,pr,JHU_CSSE-DECOM,2021-01-31,2021-02-06,32.65306,35.79592,40.57143,46.78572,49.85714,51.2449,55.87214,58.23214,62.27323,63.2,64.36016,67.38401,67.56947,67.71429,67.71429,67.71429,70.11296,73.23419,75.74286,81.59601,83.34314,83.5,88.57143,49.0
1,vi,JHU_CSSE-DECOM,2021-01-31,2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.952395e-16,0.3571439,0.5714286,0.7567015,0.8571429,0.8962614,1.795369,3.102043,3.673469,9.571429,0.0
2,al,JHU_CSSE-DECOM,2021-01-31,2021-02-13,276.1429,321.3809,438.8701,488.7143,569.0476,603.2787,618.6302,681.551,691.9628,735.855,746.4835,770.8329,798.4085,807.0361,810.4317,814.765,821.4424,834.4336,876.1869,942.0612,1075.347,1141.214,1324.905,729.0
2,ak,JHU_CSSE-DECOM,2021-01-31,2021-02-13,5.47619,6.285714,11.14286,13.43537,13.57143,13.70748,15.78571,16.30159,16.71428,16.92857,17.3956,18.28571,20.78571,22.53571,24.17857,25.14286,28.48571,29.5,30.41758,36.92857,49.66667,57.28571,60.0,3.0
2,az,JHU_CSSE-DECOM,2021-01-31,2021-02-13,688.2572,699.669,718.603,749.798,770.2041,808.1304,818.2278,829.0436,848.767,866.36,872.7967,880.7231,893.4538,942.2319,943.8778,948.4369,953.7735,979.3426,1041.881,1141.174,1322.737,1513.323,1643.609,937.0
2,ar,JHU_CSSE-DECOM,2021-01-31,2021-02-13,139.2857,162.5319,196.1567,229.9524,242.3483,246.7066,250.3098,254.0356,256.8445,259.8095,263.0186,263.2919,264.4859,267.7143,270.4684,279.9883,284.1719,293.055,296.6451,305.6753,315.0,319.9524,389.4762,191.0
2,ca,JHU_CSSE-DECOM,2021-01-31,2021-02-13,1118.714,1182.693,1341.429,1543.0,1975.912,2237.686,2427.663,2657.787,2967.816,3277.845,3442.294,3509.689,3577.084,3636.657,3664.939,3693.222,3721.505,3749.788,3771.0,3771.0,3771.0,3771.0,3771.0,2998.0
2,co,JHU_CSSE-DECOM,2021-01-31,2021-02-13,69.90476,72.17858,79.80357,95.00001,105.8571,116.8214,123.9796,129.9643,134.5714,141.0714,148.3333,159.6429,167.2505,175.0701,182.2169,187.0251,198.3015,203.1692,214.1429,222.7857,368.2857,514.4286,514.4286,39.0
2,ct,JHU_CSSE-DECOM,2021-01-31,2021-02-13,146.0,160.6325,183.5253,203.5926,230.0779,231.3634,235.8616,250.1428,256.9295,260.4789,262.5486,263.1949,263.2679,265.2467,276.5402,278.9493,280.2961,292.3222,299.9388,308.9762,320.5714,335.2142,364.8569,167.0
2,de,JHU_CSSE-DECOM,2021-01-31,2021-02-13,6.085715,11.78572,24.76572,28.41195,30.18027,30.42142,30.79093,31.26625,33.67606,34.38946,35.51512,36.09815,37.60998,40.85714,44.92197,45.56257,47.82994,54.468,59.70664,67.97959,70.85714,80.21429,91.42857,27.0
2,dc,JHU_CSSE-DECOM,2021-01-31,2021-02-13,12.61905,22.46599,22.84014,23.58844,24.04434,24.14286,24.24138,24.36952,24.88312,28.28572,28.68919,28.8824,29.79049,30.66476,31.3356,32.15305,32.59168,33.85714,37.01948,42.59864,51.13379,56.19195,69.71429,32.0
2,fl,JHU_CSSE-DECOM,2021-01-31,2021-02-13,827.5714,968.7857,1143.383,1160.073,1168.053,1182.579,1187.665,1201.225,1221.789,1226.015,1235.381,1312.412,1326.772,1352.629,1392.155,1417.448,1771.259,1952.564,2035.722,2118.665,2201.433,2416.367,2642.286,1084.0
2,ga,JHU_CSSE-DECOM,2021-01-31,2021-02-13,686.4572,764.0143,804.0305,828.6631,866.3614,876.2544,887.6022,912.6571,927.9067,940.3873,942.9625,944.0401,964.8965,989.0614,1014.282,1107.595,1176.184,1234.592,1282.601,1507.884,1536.266,1657.378,1730.045,760.0
2,hi,JHU_CSSE-DECOM,2021-01-31,2021-02-13,5.571429,5.571429,5.571429,7.535715,10.80953,14.07454,17.25714,24.09524,24.82418,28.33442,30.71429,34.07143,36.38096,39.28571,41.65376,44.97231,45.38095,50.5,55.28571,65.07143,70.85714,83.92857,91.14286,9.0
2,id,JHU_CSSE-DECOM,2021-01-31,2021-02-13,29.28572,34.21429,37.28572,38.52381,44.91515,46.14286,46.71429,46.78082,48.07143,51.68572,55.99089,62.14286,63.0,63.85104,64.07284,64.22276,65.43536,67.66774,69.50048,75.60952,90.14286,94.07143,107.4524,36.0
2,il,JHU_CSSE-DECOM,2021-01-31,2021-02-13,295.7143,384.6072,413.2143,459.8929,473.2143,507.0477,548.8571,571.5119,601.2857,608.2484,626.903,636.4766,666.9456,684.3762,698.3351,705.2598,727.5533,736.1524,770.8451,775.7,835.1948,1058.571,1058.571,411.0
2,in,JHU_CSSE-DECOM,2021-01-31,2021-02-13,190.7619,217.8571,241.4286,264.1428,279.4286,281.0658,281.7143,287.7533,295.9286,298.6386,303.4,307.5714,316.3674,320.3571,324.6032,329.6614,336.6667,369.7143,386.3333,468.1429,514.873,545.0318,563.127,397.0
2,ia,JHU_CSSE-DECOM,2021-01-31,2021-02-13,56.14286,60.54285,70.78572,84.04477,92.82856,98.88716,104.125,105.8033,107.0692,108.4286,114.1437,119.4333,122.048,128.6852,136.4229,140.7423,146.2543,147.6857,151.4295,155.2143,169.7143,186.4643,195.7142,128.0
2,ks,JHU_CSSE-DECOM,2021-01-31,2021-02-13,56.5023,66.52381,70.59251,74.72932,84.03846,95.97403,98.63354,100.5435,105.5355,107.0408,111.7143,114.2442,123.9143,128.7143,135.4286,140.6071,147.2857,148.7403,151.4464,154.0357,191.8857,205.6785,234.8566,255.0
2,ky,JHU_CSSE-DECOM,2021-01-31,2021-02-13,207.3929,217.5714,227.1429,235.7755,255.6572,264.8831,267.5113,274.2064,280.0714,281.7143,289.5227,297.3247,299.4543,307.7637,312.7094,319.9757,343.7531,368.9048,388.5,407.0357,499.4935,525.0779,564.7402,252.0
2,la,JHU_CSSE-DECOM,2021-01-31,2021-02-13,188.0,210.9429,217.6229,225.1403,227.0901,227.5655,231.4892,243.5268,257.625,271.7121,278.7186,279.6123,280.139,280.6352,286.026,293.8944,301.7792,313.0238,315.8367,343.3571,380.2653,430.9048,500.5238,200.0
2,me,JHU_CSSE-DECOM,2021-01-31,2021-02-13,5.892857,13.42857,27.80952,31.28572,34.80952,37.32143,38.05747,39.11905,45.42857,50.78572,52.625,54.95238,57.61607,65.77381,67.91005,70.53714,72.68111,73.03763,73.32263,73.44399,73.56536,80.45714,92.74286,13.0
2,md,JHU_CSSE-DECOM,2021-01-31,2021-02-13,197.9286,226.7522,227.633,244.8507,253.7757,263.1803,275.6064,279.4822,279.6788,279.9156,280.1614,280.4072,280.5524,280.6881,283.7943,292.9053,295.8839,296.334,296.8072,297.7012,303.1867,306.4804,307.8571,207.0
2,ma,JHU_CSSE-DECOM,2021-01-31,2021-02-13,246.9143,275.2381,294.3896,306.2348,333.2097,379.1391,394.5447,407.8499,415.2674,422.4883,429.8992,439.2675,464.2985,473.3203,481.6923,494.7778,517.4456,525.0336,542.7619,581.2381,600.4286,706.476,731.0285,343.0
2,mi,JHU_CSSE-DECOM,2021-01-31,2021-02-13,218.0715,254.5135,256.8601,270.4409,293.5659,299.0098,306.1846,307.8089,330.2414,348.4859,352.5154,353.9005,366.8217,374.66,382.8874,407.749,438.1716,462.6093,493.8875,500.4847,513.3781,553.3,649.0,264.0
2,mn,JHU_CSSE-DECOM,2021-01-31,2021-02-13,56.57143,67.71428,71.04082,81.17857,92.5,99.90783,105.2857,108.4286,113.0927,114.1184,121.3122,127.619,130.4286,136.8857,139.7937,143.9286,147.0,148.1429,151.0989,154.5397,164.0357,190.8286,204.9286,80.0
2,ms,JHU_CSSE-DECOM,2021-01-31,2021-02-13,146.9286,160.7714,164.3929,189.0357,216.6289,231.8352,235.2857,246.4124,249.5003,254.0375,263.1877,266.0703,274.8402,289.9372,303.1607,309.1513,313.0816,313.4898,314.1502,317.0806,320.1429,334.7857,437.8571,195.0
2,mo,JHU_CSSE-DECOM,2021-01-31,2021-02-13,157.1048,159.4476,163.4095,180.6667,198.2857,207.4762,229.4286,240.9429,247.8791,251.6122,255.1696,262.1111,263.4286,279.5238,281.0084,288.5714,297.6264,299.8831,307.2857,314.5714,343.0,361.2041,479.6429,308.0
2,mt,JHU_CSSE-DECOM,2021-01-31,2021-02-13,49.28571,55.82143,56.89286,62.40231,63.5833,65.53401,66.14006,69.23213,74.47618,75.21939,82.34524,87.83333,92.19206,95.85952,102.2143,107.8235,110.1029,118.5714,129.2857,159.2857,186.4805,191.6104,194.6883,15.0
2,ne,JHU_CSSE-DECOM,2021-01-31,2021-02-13,34.33333,35.23809,37.79121,43.35715,45.86487,46.71429,46.83795,48.0,49.63737,50.15271,52.94958,56.07814,57.7743,62.58189,64.20887,65.88846,67.71293,71.43602,74.17516,90.22449,94.71429,97.28571,107.8571,34.0
2,nv,JHU_CSSE-DECOM,2021-01-31,2021-02-13,106.0794,110.8413,124.8857,159.1429,186.9048,203.4694,210.3673,218.8197,220.9464,227.3482,231.8264,233.9324,235.9602,249.3214,261.375,263.16,263.3403,264.8594,278.5714,298.9464,311.4571,321.75,439.9714,198.0
2,nh,JHU_CSSE-DECOM,2021-01-31,2021-02-13,32.90476,34.48214,37.15714,44.79592,46.43915,46.75429,47.94286,54.71429,57.57143,58.64835,62.14286,63.0,64.31556,66.81818,67.77046,71.38095,73.57143,73.84793,74.09184,74.57143,80.85714,91.76786,94.71429,32.0
2,nj,JHU_CSSE-DECOM,2021-01-31,2021-02-13,402.3714,432.0559,453.0816,467.5431,489.3267,491.4404,493.9724,520.5425,528.5702,531.6612,534.7522,535.5789,536.2082,546.3703,549.1136,582.3485,591.9697,599.291,600.1989,601.1068,631.3571,671.7142,720.4285,476.0
2,nm,JHU_CSSE-DECOM,2021-01-31,2021-02-13,106.7697,110.9653,113.9714,127.9301,134.5948,135.6901,145.5048,151.5696,160.7914,168.7143,178.3412,183.6361,184.8927,185.798,186.0397,186.3678,188.677,196.7682,198.3237,199.856,201.2157,202.0408,209.9241,130.0
2,ny,JHU_CSSE-DECOM,2021-01-31,2021-02-13,1046.257,1121.269,1166.545,1185.027,1205.837,1271.874,1318.417,1326.725,1328.127,1354.506,1382.264,1403.381,1416.236,1487.874,1509.777,1697.053,1885.409,1980.655,2057.728,2143.771,2285.857,2572.0,3249.943,1088.0
2,nc,JHU_CSSE-DECOM,2021-01-31,2021-02-13,450.8929,455.3929,462.5714,486.5204,489.3714,502.2234,513.9011,516.4286,547.1948,551.4286,598.9286,618.5536,643.8095,665.6349,669.3929,671.9901,672.7783,685.8571,722.0,751.5714,809.2857,829.9524,940.1429,527.0
