h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
1,us,UMich-RidgeTfReg,2020-07-06,2020-07-11,423.0234,924.3125,1339.297,1670.766,1837.609,1990.062,2145.172,2267.359,2438.828,2550.734,2671.438,2831.344,3017.094,3204.953,3320.875,3514.406,3580.547,3705.609,3845.391,4260.422,4544.625,4720.359,4887.0,5295.0
2,us,UMich-RidgeTfReg,2020-07-06,2020-07-18,0.0,207.7512,617.6262,930.0325,1083.564,1234.126,1383.892,1508.157,1690.329,1814.486,1951.532,2124.392,2325.501,2518.126,2635.407,2832.329,2888.079,3002.173,3129.673,3555.079,3832.329,4006.376,4161.954,5567.0
3,us,UMich-RidgeTfReg,2020-07-06,2020-07-25,0.0,0.0,0.0,201.2354,320.9073,460.2823,595.0948,712.6573,896.3604,1021.72,1169.954,1346.142,1553.017,1749.251,1867.673,2058.845,2092.876,2196.548,2308.767,2748.204,3024.501,3205.673,3360.61,6461.0
4,us,UMich-RidgeTfReg,2020-07-06,2020-08-01,0.0,0.0,0.0,0.0698872,85.89801,214.0699,333.9136,444.8355,630.0386,756.5699,916.023,1095.523,1308.164,1507.992,1627.554,1813.039,1825.32,1918.57,2015.492,2468.945,2744.304,2932.617,3086.914,7895.0
1,us,UMich-RidgeTfReg,2020-07-12,2020-07-18,0.0,0.0,1325.203,2520.5,2878.453,3021.406,3233.641,3380.969,3495.062,3509.359,3681.875,3820.969,3943.328,4105.672,4256.953,4488.984,4690.5,4811.594,5050.094,5237.797,5881.359,5935.75,6525.625,5567.0
2,us,UMich-RidgeTfReg,2020-07-12,2020-07-25,0.0,0.0,1387.416,2642.275,3009.494,3164.978,3377.994,3546.244,3670.369,3697.525,3875.619,4014.056,4127.51,4289.369,4444.713,4652.713,4845.494,4951.728,5202.963,5425.931,6177.056,6307.213,6965.885,6461.0
3,us,UMich-RidgeTfReg,2020-07-12,2020-08-01,0.0,0.0,613.7318,1789.576,2197.185,2374.091,2591.482,2790.576,2942.951,3006.357,3211.904,3370.404,3507.81,3683.966,3833.013,4021.482,4239.451,4378.997,4649.013,4895.607,5698.216,5849.529,6478.763,7895.0
4,us,UMich-RidgeTfReg,2020-07-12,2020-08-08,0.0,0.0,500.396,1443.755,1812.834,1953.74,2139.255,2321.427,2465.334,2498.068,2671.271,2839.302,2989.24,3166.537,3326.912,3521.787,3758.943,3924.162,4245.287,4574.271,5492.255,5730.084,6397.099,7264.0
1,al,UMich-RidgeTfReg,2020-07-20,2020-07-25,35.19135,37.28056,42.35571,55.43826,65.73475,67.96753,76.01587,97.30714,105.6104,113.2142,126.4939,134.0483,135.1781,137.5139,139.7565,140.1113,140.4222,140.7858,140.9132,140.9332,140.9669,140.9808,140.9866,170.0
2,al,UMich-RidgeTfReg,2020-07-20,2020-08-01,26.77838,30.30421,38.82655,60.15876,74.03187,76.43065,84.31273,106.322,115.6577,125.3166,143.3393,154.3449,156.0786,159.7931,163.4273,163.9921,164.4623,164.9732,165.1324,165.1552,165.1919,165.2066,165.2126,147.0
3,al,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,8.499502,41.14346,62.3854,66.02858,77.58414,106.7486,118.5452,130.4383,152.6088,166.2368,168.4329,173.2553,178.0782,178.829,179.4445,180.0939,180.2854,180.3115,180.3524,180.3683,180.3747,152.0
4,al,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,27.78699,56.20577,60.8394,75.12449,110.8667,125.3534,139.9366,166.9499,183.2044,185.7601,191.2795,196.7238,197.5654,198.2467,198.945,199.1379,199.1624,199.1992,199.213,199.2183,141.0
1,az,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,30.82074,168.908,185.4824,220.6834,274.6519,295.38,323.0653,403.4892,492.5812,510.8677,552.532,595.2133,602.6308,610.7415,624.8651,633.6151,635.7216,640.0846,642.2213,643.2322,556.0
2,az,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,232.6103,262.6614,324.1461,403.9045,431.2328,467.1781,588.7797,762.3599,803.3821,902.459,1010.047,1029.895,1053.376,1096.104,1122.016,1127.861,1139.417,1144.858,1147.353,461.0
3,az,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,63.96798,113.6889,216.1333,349.2066,394.167,450.5134,634.9585,911.8808,982.2498,1159.76,1361.846,1400.965,1450.475,1548.03,1611.852,1626.975,1657.658,1672.41,1679.285,390.0
4,az,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,84.24985,277.9042,341.9505,421.7041,686.8644,1100.04,1209.598,1495.119,1832.599,1900.065,1988.581,2167.41,2284.874,2312.3,2367.201,2393.27,2405.294,355.0
1,ar,UMich-RidgeTfReg,2020-07-20,2020-07-25,23.44073,24.70846,27.76596,35.20068,38.53439,38.54947,38.5665,38.57567,38.66841,38.80802,38.87555,38.94965,39.02695,39.33522,39.61685,39.68426,39.71274,39.72644,39.7493,39.80566,39.83852,39.86709,39.905,42.0
2,ar,UMich-RidgeTfReg,2020-07-20,2020-08-01,19.2289,21.41729,26.73301,39.77981,44.50068,44.53127,44.56576,44.5843,44.77125,45.09768,45.30572,45.7868,46.22251,46.6955,47.01465,47.28306,47.39116,47.50806,47.60856,47.73568,47.76868,47.87838,48.02405,59.0
3,ar,UMich-RidgeTfReg,2020-07-20,2020-08-08,8.07842,11.46789,19.76756,40.39882,47.89307,47.95136,48.01681,48.05188,48.40082,48.99627,49.36865,50.15221,50.94502,51.68052,52.20069,52.71885,52.90982,53.28722,53.45544,53.67555,53.83679,53.97704,54.14311,77.0
4,ar,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.7162585,12.36964,41.64131,52.52245,52.60926,52.70664,52.75877,53.27587,54.15382,54.70071,55.74775,56.9909,57.92065,58.71083,59.58157,59.86368,60.4144,60.59526,60.99092,61.20454,61.37137,61.56198,65.0
1,ca,UMich-RidgeTfReg,2020-07-20,2020-07-25,411.3571,414.3844,422.235,447.2335,479.6643,487.388,509.405,543.0356,552.4939,559.2152,571.1325,580.1227,581.8935,585.8647,588.6395,588.8612,588.942,588.9891,589.1448,589.242,589.3261,589.3578,589.3646,740.0
2,ca,UMich-RidgeTfReg,2020-07-20,2020-08-01,426.2208,430.705,441.6428,471.0712,500.6048,507.9315,531.2765,571.8265,583.7696,592.4261,608.2951,620.781,623.1528,625.2854,625.5629,625.8498,625.9975,626.6933,627.854,629.0887,629.467,629.5559,629.5788,888.0
3,ca,UMich-RidgeTfReg,2020-07-20,2020-08-08,398.6651,405.5052,422.1762,466.1745,502.9581,510.5843,533.5578,572.2755,583.4991,591.5885,607.6628,622.4694,624.9146,625.3824,625.6238,626.061,626.3133,628.4885,630.1296,631.7407,632.4585,632.8408,633.2162,928.0
4,ca,UMich-RidgeTfReg,2020-07-20,2020-08-15,388.4995,397.6563,419.7375,475.9439,517.1755,524.8629,546.8454,581.5606,591.1244,597.6599,612.0034,627.4036,628.1827,628.637,629.13,629.5425,630.8615,632.6521,635.6646,636.9571,637.9645,638.6387,639.3792,916.0
1,co,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,0.5221116,18.19594,18.36804,18.53838,18.62215,19.34204,20.50052,21.23589,23.03952,27.62289,30.47186,31.73105,40.18992,44.14286,46.82971,49.82483,52.39724,53.59264,54.82726,56.28132,33.0
2,co,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,12.96905,13.34858,13.73792,13.93385,15.64752,18.3029,19.92043,23.71306,33.15729,38.90865,41.42221,54.40667,57.24608,64.41285,71.13611,73.97323,76.57401,77.92178,79.26682,19.0
3,co,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,2.346866,3.072803,3.815308,4.187287,7.353624,12.00911,14.73804,20.79032,35.31503,43.83731,47.51971,63.88243,67.83859,77.41628,87.14457,91.83291,95.07678,96.63198,98.11762,17.0
4,co,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.072967,8.85967,17.18488,36.94665,48.31288,53.17147,71.93424,78.72034,89.40889,102.0897,108.8639,112.7438,114.441,115.9675,17.0
1,ct,UMich-RidgeTfReg,2020-07-20,2020-07-25,16.51679,16.74755,17.06755,17.97103,20.35282,22.92621,26.40244,26.71251,27.27788,28.32383,29.14574,29.20683,29.32032,29.4389,29.53539,36.28613,54.1189,65.38616,83.55082,92.72959,98.12614,100.6133,102.9137,17.0
2,ct,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02884427,1.258343,9.139765,22.65344,57.64141,72.17225,103.7072,124.2344,131.1347,132.5431,132.8003,19.0
3,ct,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869451,20.29382,67.32614,92.06423,133.2241,161.141,168.6794,169.9093,170.5476,9.0
4,ct,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39116,79.32641,113.1993,162.8282,197.709,205.3979,206.4648,208.0811,12.0
1,de,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,7.49556,9.452798,9.529854,9.576357,9.790198,10.29831,10.53684,10.79364,11.49942,13.26674,14.41864,14.94962,19.51467,23.50873,24.44878,25.15508,25.86294,27.20219,28.23012,28.51696,11.0
2,de,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,2.827861,7.942351,8.08419,8.240148,8.322246,9.086437,10.25657,10.93333,12.38638,15.85257,17.93721,18.86494,25.32748,28.33586,29.98155,32.01583,33.78624,34.31635,34.94896,35.93167,6.0
3,de,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,6.500812,6.719472,6.959672,7.086012,8.257755,10.03817,11.05973,13.20821,18.20135,21.07369,22.32702,29.98251,32.25395,35.98169,38.46196,40.90339,41.39501,42.4176,43.54462,6.0
4,de,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,4.620867,4.912346,5.232256,5.400391,6.954819,9.302057,10.64101,13.42223,19.80141,23.39423,24.94759,33.04373,35.03165,39.93363,44.37152,46.16661,47.8038,48.88868,50.03799,2.0
1,fl,UMich-RidgeTfReg,2020-07-20,2020-07-25,112.9999,118.8834,138.522,235.9427,422.951,467.5351,584.6614,736.7683,774.1495,795.1575,821.5483,827.4821,827.4924,827.5674,827.6766,827.6952,827.7118,827.7323,827.7472,828.3893,828.4704,828.5604,828.5993,882.0
2,fl,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,264.6576,348.7039,605.2517,995.1265,1097.405,1156.438,1230.436,1246.342,1246.443,1246.657,1246.919,1247.21,1247.242,1247.304,1247.359,1248.346,1248.901,1249.066,1249.109,1245.0
3,fl,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,8.772142,427.3249,1156.473,1359.492,1478.758,1625.756,1656.508,1657.058,1657.708,1658.457,1659.254,1659.72,1659.765,1659.896,1660.062,1660.151,1660.172,1660.174,1087.0
4,fl,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,140.5421,1324.359,1672.279,1880.771,2132.824,2183.215,2186.276,2186.729,2186.975,2187.949,2190.229,2193.477,2194.843,2195.079,2195.493,2195.669,2195.745,1236.0
1,ga,UMich-RidgeTfReg,2020-07-20,2020-07-25,9.730621,16.77257,33.77554,75.33045,96.94625,99.30042,103.9593,109.4405,111.0904,112.726,116.6167,120.4345,121.2181,122.9854,124.638,124.8932,125.1382,125.4916,125.6548,125.6852,125.7401,125.7641,125.7745,325.0
2,ga,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,18.31749,84.39013,118.7039,122.2987,128.8472,134.231,135.3297,136.2022,138.6903,141.8631,142.6004,144.4064,146.3403,146.6741,147.0221,147.5438,147.791,147.8375,147.9215,147.9584,147.9745,331.0
3,ga,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,62.72927,112.3682,117.6044,127.1356,134.4721,135.6835,136.2055,137.6185,139.882,140.4331,141.6649,142.7219,142.8869,143.0794,143.4296,143.6251,143.6647,143.7381,143.7709,143.7853,361.0
4,ga,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,46.71989,111.2099,118.0009,130.2009,138.8046,139.9239,140.024,140.4253,141.9679,142.3718,142.9566,143.0045,143.0376,143.0538,143.1568,143.1773,143.22,143.2541,143.261,143.2707,483.0
1,il,UMich-RidgeTfReg,2020-07-20,2020-07-25,111.0153,111.0665,111.421,115.2398,122.5116,136.698,150.2869,155.0296,157.7341,165.5761,172.4887,179.9335,184.8161,186.4988,188.9967,205.3423,285.0685,311.1774,329.1796,342.981,352.3682,360.5712,368.3815,106.0
2,il,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,12.55653,28.37589,33.76932,41.88943,54.4446,60.50356,61.51415,63.38756,64.81542,81.88892,123.7306,179.5298,303.6724,349.8037,386.0977,406.9371,422.2784,428.7979,434.644,111.0
3,il,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.019522,8.810593,12.17654,14.77492,65.41752,131.6986,214.2222,374.5012,436.7217,490.637,522.9716,541.9891,549.5736,556.0421,140.0
4,il,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3712,134.9584,243.6164,432.5485,510.1175,583.0288,631.2208,653.6907,661.246,666.7271,97.0
1,in,UMich-RidgeTfReg,2020-07-20,2020-07-25,31.45415,34.19026,35.94552,36.05628,36.16284,36.21644,36.68464,37.17657,37.40029,37.90063,38.95839,39.7783,40.2257,42.98961,49.55754,56.63867,59.87364,66.00937,81.36802,87.40401,90.92165,91.30446,91.38178,77.0
2,in,UMich-RidgeTfReg,2020-07-20,2020-08-01,17.48765,17.52928,17.62325,17.83217,17.94415,18.50172,19.19429,19.85526,20.3789,21.79968,25.13756,27.68559,29.0077,38.86787,51.91907,66.98842,71.27633,79.84113,103.845,116.6489,119.7239,119.8048,119.8997,74.0
3,in,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.343435,6.138792,10.77855,13.15986,31.11159,51.20681,73.2245,79.1318,92.44762,123.1937,141.3356,144.9338,145.0821,145.1578,75.0
4,in,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18524,51.96734,80.4997,88.34575,105.478,143.8592,166.8062,170.8403,171.1135,171.1228,94.0
1,ia,UMich-RidgeTfReg,2020-07-20,2020-07-25,10.40983,12.28044,16.76112,26.45264,27.23736,27.62961,27.90406,28.24829,28.56417,29.32187,29.85247,30.97543,31.44559,31.48519,31.53637,31.57191,31.6373,31.7309,31.7549,31.75816,31.76333,31.76538,31.7662,37.0
2,ia,UMich-RidgeTfReg,2020-07-20,2020-08-01,4.569091,7.508536,14.59026,23.69833,25.03374,25.62873,26.21341,26.78936,27.4948,28.67214,30.83511,30.97235,31.03171,31.0765,31.13152,31.15755,31.18088,31.50848,32.92063,36.81254,37.72192,37.74559,37.77692,48.0
3,ia,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,8.294717,16.92102,17.54656,18.29514,19.10491,21.29517,22.39664,24.04458,24.39367,24.7039,24.92778,25.31837,25.42777,25.45097,25.48347,27.41129,35.11728,41.18718,42.64292,42.68819,42.7311,53.0
4,ia,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,2.15722,8.094455,8.374842,10.28559,13.5947,15.6753,16.68996,17.1939,17.81783,18.03767,18.0607,18.09633,18.11725,18.82899,20.99136,26.61504,40.13129,48.16441,50.27708,50.36098,50.40847,48.0
1,ky,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,8.555039,13.22588,13.75494,14.86554,16.37709,16.86266,17.31356,18.14887,18.36724,18.37243,18.37762,18.38039,18.41242,18.45572,18.47949,18.55118,18.58862,18.6216,18.63592,18.64082,29.0
2,ky,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,4.193035,18.2331,25.57591,26.36147,27.85263,29.34863,29.74195,30.10871,31.01732,32.01318,32.25013,32.89551,33.67875,33.81429,33.93938,34.09531,34.15546,34.16557,34.1831,34.19056,34.19372,44.0
3,ky,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,10.77371,21.40259,22.55415,24.75774,26.91663,27.436,27.81625,28.52492,28.79291,28.80019,28.80758,28.81155,28.85886,28.92417,28.95966,28.98665,29.03336,29.08716,29.10559,29.11908,32.0
4,ky,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,8.397142,22.16134,23.64432,26.43052,28.93814,29.47598,29.80563,30.34601,30.62924,30.66301,30.72955,30.83095,30.85519,30.8843,30.92638,30.94468,30.94792,30.95363,30.95609,30.95714,38.0
1,md,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,10.98797,30.87745,31.17514,31.44112,31.55926,32.2399,32.82908,33.15477,34.46039,40.09116,46.12084,49.25398,77.71362,97.4731,104.3918,109.2884,111.6921,118.6662,124.0081,126.2637,65.0
2,md,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,1.599071,18.75228,19.56794,19.88976,20.25887,22.50776,24.59354,25.69591,29.36096,43.66706,57.83029,64.94867,118.9597,144.9313,151.4481,165.4796,176.1641,179.1567,182.9773,188.6005,73.0
3,md,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102848,8.556299,31.91734,55.46584,67.00653,145.9192,176.7715,191.621,208.8762,224.243,226.7746,232.8756,239.5421,71.0
4,md,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71928,55.19977,71.3164,174.2585,208.6868,232.6365,252.8559,270.2544,276.4975,283.6122,291.069,59.0
1,ma,UMich-RidgeTfReg,2020-07-20,2020-07-25,53.27573,53.39452,53.75945,55.82701,57.24963,60.47281,60.8582,61.0056,61.09432,61.35852,61.55672,61.69838,61.7781,73.74425,87.89867,94.24972,120.1197,155.0971,190.8075,218.2889,227.3327,229.3032,229.791,91.0
2,ma,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,3.261531,4.182485,4.467429,4.875641,5.123234,5.884005,7.10117,7.23693,7.368844,46.9388,78.9339,87.95078,125.7155,203.3915,256.5233,303.1851,309.8317,314.9045,316.5452,116.0
3,ma,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3961,72.62048,85.71098,136.7351,252.5256,321.1383,380.2568,393.3491,399.5049,401.458,95.0
4,ma,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106886,72.51664,90.91643,153.4943,304.5372,387.5681,457.9137,478.2893,485.4752,487.7104,105.0
1,mi,UMich-RidgeTfReg,2020-07-20,2020-07-25,24.5212,30.02152,33.53651,33.65717,33.75723,33.98463,34.08436,34.25298,34.56923,34.75381,34.78743,34.85189,34.90258,38.63838,43.10268,50.80052,54.94744,76.26501,93.04997,106.7189,110.3076,111.851,112.3539,36.0
2,mi,UMich-RidgeTfReg,2020-07-20,2020-08-01,1.368937,4.643473,6.7175,6.941169,7.279981,8.236741,8.584769,8.95171,9.577271,9.919572,9.980581,10.09673,10.18749,19.93481,29.3182,44.22581,52.7266,84.69985,119.7432,131.8288,143.7108,145.3068,145.7464,56.0
3,mi,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379408,20.75091,39.56122,52.17951,95.76434,143.2725,160.3811,175.3563,177.3123,177.8354,63.0
4,mi,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74042,36.15408,52.53238,106.5065,164.9843,187.0141,204.8058,207.0606,207.6423,66.0
1,mn,UMich-RidgeTfReg,2020-07-20,2020-07-25,20.55627,20.84641,21.12166,21.56782,22.43363,22.56399,22.62432,22.6866,22.72547,22.86071,23.19342,23.33254,23.40843,24.20235,26.84026,32.76213,55.17367,69.42157,73.72341,75.06129,81.82242,84.98063,85.69764,33.0
2,mn,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874203,16.46896,30.45111,77.66725,97.76617,103.0293,106.9714,112.7654,117.1579,120.0265,35.0
3,mn,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.361328,32.75505,105.7878,128.1472,137.1672,145.2499,150.9063,155.6585,160.139,43.0
4,mn,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22637,38.9212,138.7665,161.7926,176.7945,188.4031,193.5794,198.5453,204.9027,16.0
1,ms,UMich-RidgeTfReg,2020-07-20,2020-07-25,54.92797,57.05561,62.14798,74.53555,81.46858,82.40809,84.82244,89.00905,90.36493,91.41871,93.24582,94.72542,95.07981,96.07098,97.23496,97.42178,97.57639,97.75327,97.81651,97.82687,97.84467,97.8522,97.85539,132.0
2,ms,UMich-RidgeTfReg,2020-07-20,2020-08-01,53.7875,57.33786,65.84238,86.38772,96.9548,98.12869,100.6486,104.4385,105.6878,106.72,108.5362,110.2705,110.7923,112.6315,115.7357,116.3979,117.1259,118.1532,118.5986,118.6779,118.8182,118.8788,118.9048,215.0
3,ms,UMich-RidgeTfReg,2020-07-20,2020-08-08,31.98429,37.31363,50.12874,81.26177,97.34732,99.09919,102.5661,106.4734,107.5403,108.3351,109.733,111.2494,111.7373,113.4194,116.0296,116.5514,117.0962,117.8483,118.1716,118.2292,118.3313,118.3755,118.3945,181.0
4,ms,UMich-RidgeTfReg,2020-07-20,2020-08-15,13.4746,20.67302,38.03738,80.35369,101.9958,104.2529,108.4112,112.0453,112.8148,113.2692,114.0694,115.2492,115.6905,117.3561,120.3069,120.9483,121.6551,122.6374,123.054,123.1272,123.2559,123.3112,123.335,206.0
1,mo,UMich-RidgeTfReg,2020-07-20,2020-07-25,19.84814,22.48845,28.83674,36.69705,36.95122,36.9758,36.99091,37.0642,37.26658,37.43338,37.54752,38.51702,39.41871,39.80512,41.61098,44.431,45.56091,46.53727,49.12699,50.89738,51.32006,51.50441,51.56486,65.0
2,mo,UMich-RidgeTfReg,2020-07-20,2020-08-01,6.776952,10.91337,20.94556,34.0449,34.50879,34.53316,34.54855,34.62869,34.87648,35.10598,35.27714,36.91475,38.59558,39.3492,42.9444,47.34189,49.91232,52.04209,55.4449,57.51663,57.96612,58.39392,58.69222,76.0
3,mo,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,10.67791,28.2518,28.7998,28.83512,28.85741,28.97344,29.33404,29.67171,29.92745,32.44082,35.0701,36.25083,41.80935,48.37909,52.18012,55.24343,60.03971,62.96243,63.59145,64.20513,64.62097,58.0
4,mo,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.9389997,23.38473,24.07487,24.10946,24.13191,24.25684,24.67924,25.1014,25.43186,28.77785,32.33013,33.9311,41.4384,49.75392,55.18915,59.18179,65.08868,68.77488,69.73571,70.43734,71.0259,51.0
1,mt,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.3823452,1.955842,2.075207,2.113469,2.239523,2.359722,2.541277,2.56595,2.600312,2.613109,2.65249,2.682046,2.685496,2.691954,2.697352,2.768964,3.430693,4.075717,4.187796,4.225015,4.228779,9.0
2,mt,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.486598,1.504708,1.572647,1.640093,1.848394,2.230535,2.415381,2.46508,2.564166,2.671621,2.702372,2.711963,2.725732,2.788261,3.166297,3.506969,4.782313,6.09325,6.274487,6.334669,6.351115,15.0
3,mt,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0652053,1.589534,1.666105,1.842227,2.021562,2.560787,2.734336,2.84586,2.931555,3.038282,3.080013,3.09306,3.111806,3.334013,4.185248,4.628048,6.415959,8.282373,8.590324,8.694174,8.702318,14.0
4,mt,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,1.067393,1.12769,1.292704,1.713177,2.133505,2.347479,2.488232,2.690796,2.783953,2.796557,2.820262,2.83888,3.480418,4.837268,5.40739,7.829528,10.36191,10.82672,10.9884,10.99366,7.0
1,ne,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,3.316915,13.5964,14.73316,16.432,16.48052,16.58925,16.91402,17.29898,17.72267,17.82966,17.97773,19.18213,19.56804,20.04092,20.83276,21.25262,21.33705,21.49411,21.56454,21.59566,15.0
2,ne,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,13.48243,15.33603,18.16227,18.31852,18.54016,18.97316,19.98807,20.43889,20.53705,20.74969,22.31627,22.9079,23.70286,25.04262,25.75409,25.89715,26.16332,26.28269,26.33543,16.0
3,ne,UMich-RidgeTfReg,2020-07-20,2020-08-08,0.0,0.0,0.0,0.0,11.57213,14.30251,18.64817,19.26225,19.51053,20.14074,21.73487,21.80341,22.42538,22.70142,23.93324,24.51896,25.44477,26.99298,27.80477,27.96635,28.26556,28.39925,28.45815,13.0
4,ne,UMich-RidgeTfReg,2020-07-20,2020-08-15,0.0,0.0,0.0,0.0,10.54557,14.1431,19.96045,20.93167,21.18148,22.09067,23.76975,24.24617,25.11553,25.45197,26.40585,27.00427,28.08443,29.89405,30.84416,31.0331,31.3826,31.53861,31.60729,16.0
1,nv,UMich-RidgeTfReg,2020-07-20,2020-07-25,0.0,0.0,0.0,0.4977949,7.043634,8.323058,12.70403,23.48931,27.49496,30.82028,35.8048,37.35265,37.35802,37.36358,37.36659,37.40535,37.46493,37.50069,37.54089,37.63361,37.69745,37.72948,37.75477,86.0
2,nv,UMich-RidgeTfReg,2020-07-20,2020-08-01,0.0,0.0,0.0,0.0,7.112492,8.452868,12.70494,24.64489,29.69104,34.61825,40.96942,41.01655,41.07892,41.11288,41.32163,41.78193,42.1024,42.25064,42.9602,44.28728,44.65688,44.68337,44.68724,100.0
